,doc_num,dominant_topic,topic_contribution,topic_keywords,doc_text
879,879,3.0,0.1348,"patient, place, facility, staff, make, lie, member, group, treatment, therapy","i went to st lucy medical center for a broken wrist . before i went i called the er cause i dint have a mask . i was told come on in there's a nurse outside that will give you a mask...so i went...they did not give me a mask outside...so at registration? nope..so when the doc came in..we momentarily talked..he noted that i have asthma...so i asked for a mask ..he said no..so then i hoped and expected i would get out quick as even the nurse acknowledged they were that busy...2 and a half hours with no mask..i left...so i called the hospital so they know people are giving out the wrong info regarding masks..risk management...not only didn't care but miss nasty began to lecture me on using walk in clinics,,,as if i wasn't aware...not only that she blamed my docs ofc who told me to go to the er..totally ignoring  the fact that called ahead to find out the situation re masks...she didn't seem to care her hosp was giving out wrong info.....so i hung up with her...and called the er...i then got to speak with nurse ratchet michelle who blamed me for not discussing this with her at the time..totally ignoring the fact that i asked the doctor and he said no...(i suppose i should have pulled a firearm on him and demanded one ),,,i called back and spoke with nurse ratchet number 2 heather..who at first refused to give me the name and number of the director... lex lalicon..who by some strange reason was not in today...i need to call back monday....you know how that goes......well all all it seems the priority of this hospital is just cya..not patient care... ..here i thought was doing a good thing by telling them they are giving out wrong info regarding masks during this medical crisis..yea until nasty woman risk management started the whole thing by being nasty and lecturing me...just wow !"
880,880,9.0,0.1312,"test, doctor, back, blood, result, symptom, covid, home, send, high","horrible experience at the er here yesterday. my son had a cardiac procedure in the morning and was discharged around 5. he began bleeding profusely from the site and had to return to the er.  no one was allowed to enter the er with him, understandably, because of corona virus precautions. after a few hours he was discharged and sent outside to sit on a metal bench at dusk in 50 degree, windy weather in nothing but a hospital gown and tennis shoes. (he had no other clothing with him because he'd left that at home when he had to rush back to the hospital). when he asked to wait to be picked up in the waiting room he was told that the waiting room was for patients only and technically he was no longer a patient. the waiting room was not busy at all. in addition to this his phone battery was dead. i am appalled by the lack of care for someone who was less than 7 hours out from general anesthesia and had recently experienced significant blood loss. as a retired registered nurse i will certainly never use this hospital again for any reason."
881,881,3.0,0.1016,"patient, place, facility, staff, make, lie, member, group, treatment, therapy","#1 son had swelling on his face and feeling lethargic and urgent care saw something suspicious on his chest x-ray so they sent us here to the ermmediately. 

this is my first experience with this hospital, it is closest to our new retirement town and it takes approximately 20-25 minutes by car to get here unless of course the seasonal traffic is heavy. that's a big change for me since,  in all the 12 states that i have lived in, i have always been pretty close to an er. but it is what it is. 

the covid protocols are very strictly enforced here, there's a person asking questions and taking temperatures outside and they give you a mask if you don't have one. they only allow adult patients to enter however i am my son's medical proxy so i accompanied him for the whole process. 

the wait didn't look bad at all however the urgent care called ahead and we were taken right away. i worked in er's for several years both in the navy and in a civilian trauma center so my critique will be from an insiders prospective.

the receptionists demeanor, efficient and professionalism was very good. we made it through the paperwork and were taken back very quickly. once inside there was a triage nurse who whisked us into an exam bay, two other nurses quickly hooked matt up to a monitor and got his vitals while putting in an iv line. they drew blood from the iv, which proved to later be a problem, and the portable x-ray was done within minutes. 

a phlebotomist arrived in approximately ten minutes to draw five new tubes of blood commenting that the nurses needed to get up to speed on their, apparently new, iv setups as the original draws had hemolized. that's an unfortunate error because blood sticks are sometimes difficult and of course more unnecessary blood draws are not a good practice for time and for the patient. 

moving on, dr. ronnie sims came in within a half hour of our arrival and assured us that the chest x-ray was just fine and after asking some good questions he just wanted to draw another set of enzymes to make sure that there were no cardiac issue. 

the blood draw was taken quickly however the turnaround was an hour, which could have been done in fifteen minutes, but once they got the results we were expeditiously discharged out and we're on our way. 

there's no way for me to know if our experience was typical for this er, since we have nothing to compare it to, but overall they staff did a very nice job. 

bottom line: #1 son is well and this hospital er does a very nice job!"
882,882,17.0,0.1296,"good, food, lot, nice, thing, place, parking, area, pretty, work","i'm writing this review on behalf of my mom and sister who attended the facility yesterday friday may 29, 2020. extremely grateful and satisfied with the treatment my mom and sister received by rn carlos barraza. he was very professional, super friendly and made there experience a great one. they were both nervous about going to the facility and my mom a little more then normal since she doesn't speak english well. he was able to assist her in the language she needed and made her feel comfortable.  in the midst of a nation wide pandemic it is amazing to know that their are still health care professionals who give quality work and are truly passionate about what they do! we need more people like rn carlos is the health care system. [mom]-  ""thank you so much for what you did for my family! definitely will be going to the foothill regional medical facility and will recommend to all my friends and family. hope to be help by rn carlos b again! """
883,883,9.0,0.1409,"test, doctor, back, blood, result, symptom, covid, home, send, high","we were here 3 times and have been sent home only to be brought back by ambulance. this place is the worst hospital i've ever been to and as a transplant patient from cedars sinai coming here was the worst thing. not only are the nurses rude but i was yelled at by a physician named maggie vargas. i have never been treated so poorly in all my times at a hospital and during this pandemic i tried to be patient with all the nurses and their hard work but, sadly this location isn't just does not care. i would definitely think 1,000 times before coming here or sending a loved one."
884,884,14.0,0.1097,"surgery, day, home, husband, stay, nurse, procedure, admit, surgeon, morning",i was here overnight after surgery. i was told my daughter could be there during my pre op until they took me to surgery. they did not allow her back and actually had my family go home. the doctor came out to talk to my family and was not told they were not allowed to stay. everything went well until i was taken to my room. i was ignored. the iv machine beeped for 20 minutes. i could not get anyone to come help. i finally pushed every button till it was turned off. i was told i needed to walk to go home that day. no one came to help me.  i begged the nurses to help me get up to walk but no one came. i had to spend the night when i could have gone home. the nurses only came if i needed meds or to take my vitals. another patient screamed all evening and i was told by my nurses they were looking after her. i was ignored because she was screaming. if my family could have been there i could have gotten something to drink or gone to the bathroom. if you will not let families stay because of covid-19 then nurses need to pay attention to their patients. i owe more money because i had to stay the night when i wanted to go home.
885,885,9.0,0.0877,"test, doctor, back, blood, result, symptom, covid, home, send, high","i typically avoid the er at all costs but having kids there have been a number of times we have had to go to various ers over the years. 

this time i was by myself during the summer of covid and went to loma linda feeling rather anxious having to be alone and in so much pain. 
i was quickly evaluated, treated, and cared for. 

i wanted to write a review because i feel that i was treated with such dignity and exceptional care. 
my provider was rick oldenburg and my nurses were carrie and alexis. 

all three of them had plenty of patients but from what i saw they made each of us feel comfortable and did their jobs with a smile. i can only imagine how difficult these last months have been on healthcare workers yet here they are showing up for us in all the ways! bravo to llmmcer staff! thank you for your bedside manner in a sensitive time when as patients we don't have someone to hold our hand- it really means a lot!"
886,886,9.0,0.1021,"test, doctor, back, blood, result, symptom, covid, home, send, high","brought my husband in tonight around 6:30 because he had a swollen gland in his neck and complained of lethargy.  he doesn't have a fever or any other covid related symptoms but yes let's jump to that conclusion.

i've been waiting in the car in the parking lot since he checked in....it's now 10:35 and i'm still waiting.  an hour ago he's was waiting to be discharged. 

good heavens how effing long does it take to discharge someone? 

this hospital is a joke."
887,887,17.0,0.1171,"good, food, lot, nice, thing, place, parking, area, pretty, work","i went in for covid-19 testing and was treated like pure scum of the earth. the nurse ""jim"" drilled me and asked why i was out so early getting a covid-19 test and why did i come to the er and not call my doctor? i told them that i had shortness of breath and i keep having the chills. i work in a warehouse that has had numerous cases of covid-19 over the last few weeks and it's possible that i was exposed. i was then advised that because i did not have a fever that i didn't have it. i was also advised that because i was not falling on the floor from shortness of breath that my shortness of breath was not serious. i then grew angry from the way the nurse was talking to me and left without testing. he would not even give me his name when i asked for it. not trying to make this a race thing, but studies show that when people of color visit the doctor our symptoms are often downplayed because we're not supposed to feel pain or that we're not truthful. the two clerks also told me that they didn't know the nurse's name that was giving me the hard time. how do you work with an extremely small group of people and not know your colleagues name?  i will be contacting the hospital later on today to speak with a supervisor."
888,888,3.0,0.0962,"patient, place, facility, staff, make, lie, member, group, treatment, therapy","i had the fortunate opportunity to be a patient here at the end of february, 2020. yes, right before all elective surgeries were cancelled due to the corona virus, or covid-19. the staff was absolutely wonderful! check in was easy, as you go up to the 2nd floor, and the check in desk is right there by the elevators, you can't miss it. the waiting room is comfortable, with nice seating, and plenty of it. there are tables there for your use as well. free coffee and tea too.

they have a nice system in place, where there are rooms that you are taken to, once surgery/procedure is done, and your family/friends talk to the doctor/surgeon about how things went. this is done in private. there is also a board where your family/friends can watch the progress of your surgery/procedure as well, all by the number assigned to you when you check in.

the hospital is big, very big. it's clean too. there is a nice cafeteria, and a daz boggs as well. there is a gift shop on the first floor, and a baby joe's gift shop, if i remember correctly, on the 4th floor as well.

parking is easy too. there are several garages with free parking. or, use the valet service, which is right there by the front door. 

the staff is wonderful, as well as all volunteers, and basically, everyone. 

my stay at the hospital was a good one. i was always in good hands. i never needed anything either. the room was comfortable, and i had it to myself, i didn't have to share it with anyone. the food was good too.

if i ever have to have surgery again, i wouldn't hesitate when told that the surgery would be at st. joseph hospital. thanks for the excellent care!"
889,889,16.0,0.0781,"give, time, day, medication, discharge, med, send, find, issue, medicine","this is specifically about the er. i went in for having covid symptoms that were irritating my asthma. they basically took me back to a room and scolded me for being there. the doc even admitted how shaky the test is. they didn't listen to my breathing or anything. i went home and had an asthma attack but was too scared to go back and face rejection and humiliation again. eventually went back and was hospitalized for covid. hospitalization was better than er but the er needs to rethink their priorities. this is a pandemic with a deadly virus and inaccurate test, treat all your patients with respect and listen to their symptoms, not their false negative. future hospitalization could have been avoided if you cared the first time."
890,890,17.0,0.1011,"good, food, lot, nice, thing, place, parking, area, pretty, work","this hospital is extremely under staffed. we took our family member here during the covid 19 crisis and there was example after example of a barely functional hospital staff on duty here. the communication between departments was atrocious. the dietary staff never asked about food allergies, and simply brought the meal of the day to include  unripe fruit. prescriptions were not sent to our pharmacy. these were just some of the things that we experienced. 

it seems like the hospital is understaffed and the small logistical issues are being forgotten or brushed aside. 

as far as medical care. we were satisfied with the medical care and experience of the surgical staff.

in the future, we will be driving the extra 20 minutes to a different hospital."
891,891,13.0,0.0862,"insurance, pay, bill, charge, send, service, money, receive, month, cost","when my family member was transferred here 8 days ago my heart sank when i saw the reviews, but i vowed to keep an open mind. 8 days later, i have not been able to get a doctor to call me once. there are 3 patient phones in the unit but 2 of them are broken. no visiting at all due to covid19.  nice nurses did get my relative on the phone twice, after i kept calling, and my relative told me he had given permission for the doctors to talk to me. and still no
calls.  what kind of quack doesn't talk to family members who have information about a patient's history?   the people whose loved ones have landed in this place need to get together & press for action.  maybe media attention would be useful here?  local press might be interested in a story about substandard mental health care provided during this time of crisis."
892,892,18.0,0.099,"wait, hour, room, emergency, minute, check, long, time, sit, arrive","i had surgery the other day and just am so impressed by all the staff at this hospital. from the front door employee to admitting, to lab, to surgery you all were just amazing. being there alone was so difficult because the no visitor policy due to covid, however you all made it a little less stressful for me. dana my pre op nurse you are an absolute gem!! thank you for talking with me and helping me through my nervousness!! thank you to the entire surgery staff for making me laugh and keeping things real but light!! i can't tell you what a difference it makes to have people around you make you feel comfortable in such a scary place! thank you from the bottom of my heart!!"
893,893,17.0,0.0881,"good, food, lot, nice, thing, place, parking, area, pretty, work","i don't care what the bad review says, i love this hospital.  both of my kids were delivered here, 99% of the nurses here are super nice and super helpful.  my grandparents have stayed here during their surgeries and recoveries as well.  i literally have nothing bad to say about this place.  heart to all the doctors, nurses and staff during this corona virus crisis!  bless you all."
894,894,3.0,0.0867,"patient, place, facility, staff, make, lie, member, group, treatment, therapy","my husband had an unfortunate fall last week and completely separated the ac joint in his shoulder. during these unprecedented times with covid19 going around we didn't want to have to pay the er a visit but when i saw his shoulder deformed and him in severe pain, we had no choice but too. we had to bring my 2 year old son because i have no child care. as soon as we arrived there was a nurse who screened us and checked us for a fever. we felt very safe. our nurse joseph put us at ease, started my husband's iv. the doctor came and ordered a ct and examined him. joseph splint his shoulder and was very patient and took care in making sure not to cause my husband any unnecessary pain. we were in very good hands. the clinical manager sara made her rounds and made sure my son and i were okay. we had a very pleasant experience with each person we interacted with including the radiology techs, admitting clerk. i just want to express our gratitude and appreciation for the excellent care and service."
895,895,9.0,0.1087,"test, doctor, back, blood, result, symptom, covid, home, send, high","having a lifetime disease, i have been to many hospitals,  and this is by far the best experience i have ever had. 
even with covid 19 in full force, i was treated like the only patient there. not a single rude employee. i was a person, not a #. in and out in under 5 hours through the er. 
kudos to the entire team. you made a stressful situation just a bit better for me. 
thank you."
896,896,14.0,0.0783,"surgery, day, home, husband, stay, nurse, procedure, admit, surgeon, morning","i am currently a patient and have been frequently for the last 60 days. i have estimated i have spent 11 out of 50 days at sharp grossmont. the very first admission was at the end of april. i was rushed off from er who said i would be admitted. 2 women dressed like hazmat officials started poking, prodding, and pushing and pulling. the general dr. walked and told these two woman to stop i was not positive for covid and no patient deserves that treatment. i was crying because nothing that was ailing me had been addressed.  the following day i had my first of 4 surgerys. the nurses at sharp are wonderful and so sweet. unfortunately i had a fistula grow and returned a week later. this time i received a new surgeon who has a poor bedside manner. he rushed to get me home and although i was assigned home health they never came so that was a fiasco which had me back 4 days later for a 3rd surgery which i could tell wasnt right. however, i did recieve after care and that was awesome. but not awesome enough 6 days later i woke in a pool of blood and pus and was definitely pissed. i wasnt surprised when they announced yet another surgery in which he would...... im not sure what he did i had google it to find out. it to date has been the most painful thing i have ever endured. here is my ratings
1-5 5 being the best
nurses in er and on the floor. 5
aides on the floor 3
catscan 5
kitchen staff 0
general practitioners 10
correctal surgeon 0

i want to state that the rn's working the floor were amazing. also the iv team was remarkably awesome except 1 kid who looked like he was on smack he was mean. let me explain the food was good the serversnot so much. one day they didnt send food at  all."
897,897,3.0,0.0708,"patient, place, facility, staff, make, lie, member, group, treatment, therapy",i had a heart attack while at kaiser la mesa urgent care! they transferred me to grossmont sharp hospital. i was out in icu until my covid-19 test comes back. then they swabbed me again ( no fun...ouch!) because kaiser wouldn't take me until i was cleared. grossmont doctors didn't want me to be released without a life vest. kaiser wouldn't authorize. finally got to go home. released from icu by nurse adam to emily and flor. they saw me through to the end and were great. the accommodations were terrific. slept like a baby once i got the recliner!
898,898,14.0,0.0767,"surgery, day, home, husband, stay, nurse, procedure, admit, surgeon, morning","my doctor sent me in with all the symptoms of c-19 one week ago. i was asked if i had left the country in the past 21 days - no. i was asked if i knew anyone who had that i was in contact with - i said i had no idea since i did not ask people what their travel history was, so they sent me in to the er waiting room with everyone else (they told me they were following cdc guidelines). 

the er was like a scene from game of thrones. people coughing up lungs, people throwing up in bags. a mentally ill person they completely ignored until i went and got security in order to protect everyone. since i was coughing i got a face mask. i tried to get one for a woman who was not coughing to protect her from whatever was in the air and they said no, since she was not coughing. 

i have been to several ers in my life because of a bad heart and this place has been the worst. after 5 hours, and 5 minutes for an x-ray, i saw the doctor for literally 2 minutes, received an rx for a cough medicine that has been discontinued, and then was discharged...and my symptoms have not changed. i would have been better off not even going here since i got no help but was exposed to everything else floating in that er waiting room.

i had valet parked since i was going to the er. i was there so long that valet was gone for the day. i had to ask 3 people where to find my keys. then they had me, an er patient with lung issues, walk about 75 yards to get my keys and then back 150 yards into the parking garage and up 3 flights to find my car. ironically i could have parked in the garage to begin with and saved some money and many steps. 

i highly recommend you avoid this hospital."
899,899,3.0,0.1223,"patient, place, facility, staff, make, lie, member, group, treatment, therapy","these people in the er are all very unprofessional. the conversations they are having while there is a pandemic situation in our country. complaining about how little they get paid, they never get any time off, lack of benefits, who has dating problems, who is going on vacation, i need my break i need a new boyfriend, my wife is cheating on me, i can't wait until my shift is over. passing notes to each other from doctors to nurses or nurses aides. it's like being in a high school classroom. everyone just standing around the nurses station running there mouths about things that have nothing to do with patients health. staff is very ride and treats patients like we're in the way of there responsibilities and tasks. if you call the nurse station they answer what do you want. than you can hear them back to there immature conversations. while people are coming to get medical help from these people who gladly deposit and spend there check and probably never once think maybe patients are the reason they have a job not a reason there job is a obstacle in there personal life. i've been through much worse over seas and in other countries but this is america. we're supposed to set the standard for the world not try and figure out how to to the minimum for our own citizens. god bless these united states and all those who love our country. good night."
900,900,18.0,0.1,"wait, hour, room, emergency, minute, check, long, time, sit, arrive","thank you for everything you did for my grandson who was seen there for the past two and half weeks. your staff and doctors took very great care with him. i like to thank dr m. kho for all his help and care for him. also want to thank ms mary beth social worker for all of her help. the compassion and care and help you gave us helped us through the hardest time in our lives especially  with (cov19 virus ) keeping us all locked in, my grandson was cared for in a very safe and healthy environment.  god bless all the people who work here and your families and friends all our best to you in the future. ms p. dyson."
901,901,11.0,0.0902,"nurse, mom, question, night, thing, talk, time, feel, start, answer","i went in to get surgery on my foot a few days ago. in the midst of this covid 19 crisis, the nurses and doctors were hustling to make sure everything was absolutely spotless. and they still found time to be extremely kind and caring. every single person that i came in contact with at this hospital was incredible. dr. lanier (my podiatrist) was exceptional and did a great job with my surgery. the equipment in the hospital was 5-star worthy. would definitely recommend."
902,902,3.0,0.103,"patient, place, facility, staff, make, lie, member, group, treatment, therapy","i can't even begin to express my gratitude to the staff in the emergency department, and all of the other nurses, doctors, and technicians who treated me with extraordinary patience and kindness during my stay at mercy general. 

i went to the emergency department in serious condition (both physically and mentally,) and due to the covid-19 crisis, i was skeptical that the hospital would have the energy, means, interest, or (wo)man-power to address my medical and psychiatric needs. that skepticism soon vanished after experiencing the care and thoughtfulness of each and every nurse and doctor who treated me during my 4-night stay.

what's more is that my insurance partially lapsed and would only cover one night of care. the hospital ate the bill for the remaining nights, which saved me much heartache and financial strain down the road. it was an unmerited act of mercy. this hospital lives up to it's name!

in addition, i had no family that was able to pick me up due to the shelter in place ordinance, so i was concerned about traveling back home to santa cruz on amtrak fresh out of the hospital from a severe illness. once again, mercy stepped in to save the day- they arranged a ride all the way home to santa cruz.

i have been hospitalized on two other occasions in my adult life, and this experience far exceeded all of my other visits, and the attention to detail and empathy of the staff here far surpassed my expectations. i am so grateful for all of the providers who helped save my life. thank you all!!!"
903,903,9.0,0.1161,"test, doctor, back, blood, result, symptom, covid, home, send, high","**a long, but must read review **

this has to be the worst emergency department in sacramento, with methodist coming in a close second. be prepared to wait many, many hours in the waiting room... just to be sat in the hallway for many more hours. it's an extremely small ed and they are limited on beds and space for that matter. 

i wanted to completely avoid hospitals during this pandemic, but unfortunately my daughter was sent here twice by both her primary doctor and urgent care. they have a tent set up just outside the entrance to check for fever and ask covid-19 related questions. reasonable right? nope! it apparently doesn't matter if you have symptoms or not because they lump everyone together in the same small waiting room anyway. 

the first time we went, there was a young man that had a fever, bad cough and difficulty breathing. they just told everyone to go to the opposite side of the waiting room while he and his mom sat a few feet away from us. to makes things even scarier was they sat him near the entrance door on a breezy day and right next to the register line. so, basically everyone had to pass him coming in and when being called to the back for ""treatment"". there were absolutely no barriers between us or him! 

the second time was just as horrible. apparently there were two patients that were experiencing covid-19 symptoms and were taken in just before we arrived. my daughter and i sat next to the seat that one of those patients was sitting and we were warned by another patient not to sit that close because the staff just covered it with a blanket and hadn't cleaned it yet. the nurse insisted that it was clean and she was highly upset with that man for saying this. when we moved to the other side of the waiting room we were told by a lady who had been waiting a few hours that there was another man who was coughing up blood sitting in the seat right across from us. she said that nurses with full ppe came out to escort him to the back, which scared the heck out of her. i didn't even realize until we were about to be discharged that these freaking people had my daughter and i sit in the hallway just outside his room for about 2 hours while we were waiting for her iv bags to finish up!!! this ed is absolutely dangerously dysfunctional and i promised my daughter that we will never come back again.

oh yeah, i almost forgot to mention that all the communication were through the rn's, a doctor never even spoke to us once during the second visit. patients are almost completely neglected here. it's as though... if you are out of their sight, you are out of their mind. 

thankfully her ppo healthcare plan allows her to have other options."
904,904,14.0,0.0878,"surgery, day, home, husband, stay, nurse, procedure, admit, surgeon, morning","this place is a complete and total rip off. i just found out i am pregnant and went in to get basic labs which were ordered through their women's center which were in-network with my insurance company, they didn't talk to me about what labs they were going to do (i could have told them not to order any sti screening or blood type because i already know all the results for that since i was last pregnant) so i go in, they take 4 small vials, and no one even calls me with the results, it's been weeks, no i get a bill tho that says they are charging $2500 for what i could have gone to lab corp and paid a fraction for? and then i call their financial help line, and the woman was just like ""oh, your insurance company is saying you have to pay this because you have a deductible"" oh, fuck me right? low income, pregnant, at home and out of work because of covid with a toddler, and they aren't going to do shit for me, very cool! fuck this place, fuck their service, all they give a shit about is getting paid. i am not going back, i refuse to deliver here, canceling all my prenatal appointments i had with them. 

oh, and those labs they took? my thyroid came back abnormal, thank god i manage my own shit directly with my endocrinologist, because tho it could mean very bad things for my pregnancy and adversely effect my baby, no nurse or the doctor who was supposed to be managing my case contacted me to let me know. always be your own advocate, this place is obviously money first, patients last."
905,905,3.0,0.09,"patient, place, facility, staff, make, lie, member, group, treatment, therapy","doctors & groups a big waste of time. no help only babysitters. a money grab for sure. however, the staff was nice and no one was mean there. most staff did not know what was going on. they obviously have a quick turnover.  i do not recommed because of the lack of professionalism there..it is all paperwork & not much help at all. some patients seemed to want to be there..so i guess there is some use for the facility., but i think only in for detox and a safe bed to sleep in..so no real help. the doctors just check off boxes and wait for your insurance to run out, so it is a scam in my opinion. also..the staff can be hit & miss..some are super nice and respectful, however there was one guy in the evening talking to some girl on the phone that he was trying to ask out on a date. i stood in front of him for at least 10 minutes before he looked up (he knew i was there...and he apparently did not care that i was listening to his cheesy conversation) then he asked me rudely and like i was in the 1st grade, ""you need something?!"" i said, ""obviously"" he answered my question rudely like i was bothering him and he wasn't on the clock. then, while i was still standing there he said to the lady on the phone, ""oh, sorry baby..that was nothing."" rude

when i was leaving they tried to give me a huge bag of prescription medicine that was not mine..it was another persons. the person had just checked their medication in..i knew who it belonged to & they did not!! seriously i can go on & on about the things i saw there.

so corona virus was in full swing..so no visitors.. & the staff all wore masks. however the patients were always crammed into a small room during ""therapy"" without masks, no social distance..only the staff were allowed that. 30 people shoulder to shoulder in a small sweaty room for 2 hours ..
and the 2 hour talk consisted of nothing but ""mr bill"" asking us who our favorite actor was & then going around the room saying goodbye to people we had never met and wishing them well. maybe i am missing something. but the therrapy was worthless and the fact that we were crammed into this tiny room was gross and unsanitary..in any situation much less during a pandemic where we go back out into the world and could infect our elderly loved ones.

so my point is that the patients are treated like morons while the doctors & therapists ..by the way the doctors are much worse than the therapists and the staff..the doctors  sit in their ivory tower and try to make sure they are safe while the patients are the one's actually footing the bill and paying their salaries. these doctors are not finding a cure for corona, and they are not treating anyone for corona. they are dealing with mental health issues and they are not doing a good job of that..which is the one thing they have to do..and they are not protecting us from the virus which we may have to deal with for us or our loved ones."
906,906,14.0,0.128,"surgery, day, home, husband, stay, nurse, procedure, admit, surgeon, morning","please read, i will be reporting this to the media and will file a law suit for what has happened to me at john muir emergency room. absolutely horrible service. here i am thinking all nurses and doctors are heroes, well not at john muir walnut creek. i began having all the symptoms of the coronavirus yesterday and my symptoms got worst over time. my symptoms included and still include fever, shortness of breath, chills, and a cough. i woke up this morning at 5am not being able to breath or talk and as they say, if your shortness of breath gets worst, go to the er. i went in right away and the first two nurses that came in to see me were nice, and doctor was okay. but my biggest complaint was the nurse that discharged me. let me just first say that i had called for a nurse by pressing the button and no one came in to help me. the light was on for at least 15-20 mins before a nurse finally came in and she came in aggressively to say ""you can leave now"". she didn't let me know about my test results or even give me any information in general. i asked her, could you give me instructions or any information on whats going on? she said ""no, your x-ray came back normal, so you can leave and quarantine for 2 weeks"". i told her my dad got sick from being on a cruise with people who were diagnosed with coronavirus so i am worried i may have caught it from him, especially given i have all the symptoms. i asked could you give me information on where i can take the test? she yelled at me, acted very hostile and said ""i myself can't take the test and people who aren't sick shouldn't take it"". i said ""well i am obviously sick because i am here in the er with all the symptoms and i frankly don't feel well"". a side note: the doctor had previously told me that they have the instructions on where i can get the test and when i asked her to ask the doctor, she refused and i finally got upset and said, please go ask him. she went and came back in 2 mins and said ""google john muir urgent care and you will find it there"". i was just shocked at how i was being treated as patient in er. she refused to give me any information or help me when i asked for it. when she finally left and told me to get dressed, she didn't even close the curtains or help give any privacy to change. and before that, she pulled out the iv aggressively from my arm to point where i started to bleed. just unbelievable...why are you working as nurse if your going to treat people this way? i will make sure to report her and go to the media so no other patient who requires medical assistance or has a life threatening condition has to ever go through this experience."
907,907,17.0,0.1019,"good, food, lot, nice, thing, place, parking, area, pretty, work","where shall i begin? i bring my child in because he was running a fever, hard time breathing, sore throat, right ear bothering him and a cough. i asked them if they could check him for covid-19. they said (without doing any tests) that they weren't planning on testing him for that but they'll test for strep. i pushed and pushed and they pushed back. finally i got them to do a throat and nose swab. but again, they refused to run it for covid-19, just flu. tests came back viral. i pushed for a blood test and they refused. i told them i'm in healthcare and not only do i need to know how to care for him, but that if i'm exposed that i cannot go to work. they said they could write me a note for excused absence for the following work day. they also said he should absolutely be quarantined (but fought against me on the testing). i kept pushing and finally they said they don't have enough covid-19 tests to go around and that the elderly take a priority over children. even more so, he'd have to be a severely sick child before they'd even run any tests on him - like deathbed sick. i will never ever take my child to john muir again."
908,908,3.0,0.0947,"patient, place, facility, staff, make, lie, member, group, treatment, therapy",another great experience on june 1.  i went to the er for fever/chills and another symptom or two.  lacey took great care of me.  i was treated as a potential covid patient but lacey was very compassionate and easy to talk to.  she put in a great iv in a great spot--never felt a thing.
909,909,3.0,0.1362,"patient, place, facility, staff, make, lie, member, group, treatment, therapy","read the petaluma argos about all the mold problems that petaluma valley hospital has that have not been repaired. the roof is decades old and during rains, garbage buckets have been used to catch leaks in the halls.    the nurses have not had a raise in many years because the big corporate owners, providence from washington, who have billions of dollars and equity funds, do not want to give their nurses a new contract or fair wages.  many of the experienced nurses have left to work for other hospitals. the ppe for nurses has been inadequate for the covid-19 crisis, and the nurses have been told how they should or should not wear masks that is not in accord with traditional nursing practice and common sense.  the hospital is old, dingy and poorly maintained because, although they make money on it, big bucks providence doesn't want to spend a cent on adequate and proper repairs.  take your chances here with care as everything is going down hill at pvh."
910,910,5.0,0.0977,"pain, give, back, doctor, leave, arm, fall, severe, head, break","usually when a visit to the emergency room is involved, it tends to be a frightening, confusing, and even distressing at times. one would expect to have medical professionals to show compassion, patience, and helpfulness during such a time. unfortunately, my family's most recent experience with the emergency room staff at holy cross hospital was the polar opposite to each of the traits i just listed above. during this global pandemic, it is completely understandable that no family members can enter the emergency room. this new dynamic requires even more need for there to be open channels of communication between patients, staff, and kin. based off of my recent experience, any attempt to contact our family member (who was admitted to the emergency room) over the phone was greeted with alarmingly unfriendly hospital staff who verbally articulated their frustration, annoyance, and irritation with our phone calls. at one point, the hospital staff who picked up the phone began to openly complain about my family calling too frequently, and to add injury to insult, we could hear other hospital staff join in and express their unbelief and disdain. there seems to be a workplace culture of viewing (and treating) patients' families as obnoxious irritants. is bedside manner dead at holy cross hospital? based on my experience it is a disturbing yes. this is deeply concerning considering holy cross hospital is meant to be a faith-based hospital. not only does the staff reveal a void of professionalism, it gives a terrible representation of what a faith-based hospital should be to people in urgent times of need and care. i know this is worded strongly, but it needs to be said. unless it is a life-and-death matter, i will never choose to seek medical help at holy cross hospital. what a shameful way to represent the hospital, and trinity health."
911,911,17.0,0.1074,"good, food, lot, nice, thing, place, parking, area, pretty, work","my family and i had been under immense stress due to my moms critical condition for the first 3 months of the year where there were several, consecutive admissions and discharges at a local major hospital.  when my mom's condition improved, she was transferred to kindred.  kindreds staff are very attentive, caring and hard working. even my mom's doctor was superior, dr. wong, whom my family felt is providing the best and quality care to my mom. he speaks to us to often, so we know our moms status and made sure we understood. the facility is clean. most of the nurses are very personable and helping with my moms recovery. they even celebrated my mom's 82nd bday with balloons and a beautiful flower arrangement. the nurses and rt's understand the challenge of not having physical contact due to covid-19 and have been gracious enough to answer our daily and multiple phone calls, in spite of them being busy, to open my mom's window blinds for us to interact with her, see her and she can see us!  what impressed me was their metrics of zero covid-19 + cases. kindred's competence is facilitating with my moms recovery.  forever grateful for kindred! kindred staff are my heroes!"
